INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 1478420470
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x170068000, 0x170068200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x107d24000,0x107d26000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
#3264	NEW    cov: 67 ft: 243 corp: 56/469b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 2 ChangeBit-InsertRepeatedBytes-
#3340	NEW    cov: 68 ft: 244 corp: 57/483b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 InsertRepeatedBytes-
#3466	NEW    cov: 71 ft: 247 corp: 58/497b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 CrossOver-
#3629	NEW    cov: 71 ft: 252 corp: 59/511b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 3 EraseBytes-ChangeBinInt-InsertRepeatedBytes-
#3647	NEW    cov: 74 ft: 255 corp: 60/525b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 3 ChangeBinInt-CopyPart-ChangeASCIIInt-
#3648	NEW    cov: 74 ft: 258 corp: 61/539b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 ShuffleBytes-
#3684	NEW    cov: 74 ft: 261 corp: 62/551b lim: 14 exec/s: 2 rss: 336Mb L: 12/14 MS: 1 CrossOver-
#3830	NEW    cov: 74 ft: 266 corp: 63/564b lim: 14 exec/s: 2 rss: 336Mb L: 13/14 MS: 1 CrossOver-
#4047	NEW    cov: 77 ft: 269 corp: 64/578b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 2 InsertRepeatedBytes-CrossOver-
#4096	pulse  cov: 77 ft: 269 corp: 64/578b lim: 14 exec/s: 2 rss: 336Mb
#4113	NEW    cov: 78 ft: 270 corp: 65/592b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 CopyPart-
#4194	NEW    cov: 78 ft: 277 corp: 66/604b lim: 14 exec/s: 2 rss: 336Mb L: 12/14 MS: 1 PersAutoDict- DE: "\000\000"-
#4285	NEW    cov: 78 ft: 278 corp: 67/618b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 CrossOver-
#4326	NEW    cov: 78 ft: 281 corp: 68/632b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 ShuffleBytes-
#4431	NEW    cov: 78 ft: 282 corp: 69/645b lim: 14 exec/s: 2 rss: 336Mb L: 13/14 MS: 5 ChangeByte-InsertByte-ChangeByte-ChangeByte-CrossOver-
#4452	NEW    cov: 78 ft: 283 corp: 70/659b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 CopyPart-
#4518	NEW    cov: 78 ft: 284 corp: 71/673b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 CrossOver-
#4533	NEW    cov: 83 ft: 289 corp: 72/687b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 5 CopyPart-CMP-ChangeByte-CopyPart-ShuffleBytes- DE: "\001\000"-
#4652	NEW    cov: 83 ft: 292 corp: 73/701b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 4 EraseBytes-ShuffleBytes-CrossOver-InsertRepeatedBytes-
#4748	NEW    cov: 83 ft: 295 corp: 74/712b lim: 14 exec/s: 2 rss: 336Mb L: 11/14 MS: 1 InsertByte-
#4919	NEW    cov: 83 ft: 298 corp: 75/726b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 1 ShuffleBytes-
#4997	NEW    cov: 83 ft: 299 corp: 76/740b lim: 14 exec/s: 2 rss: 336Mb L: 14/14 MS: 3 CrossOver-ChangeASCIIInt-CopyPart-
#5307	NEW    cov: 83 ft: 306 corp: 77/756b lim: 17 exec/s: 2 rss: 336Mb L: 16/16 MS: 5 ChangeByte-InsertByte-PersAutoDict-CopyPart-CopyPart- DE: "\001\000"-
#5363	NEW    cov: 83 ft: 311 corp: 78/770b lim: 17 exec/s: 2 rss: 336Mb L: 14/16 MS: 1 ChangeByte-
#5421	NEW    cov: 84 ft: 312 corp: 79/786b lim: 17 exec/s: 2 rss: 336Mb L: 16/16 MS: 3 PersAutoDict-InsertRepeatedBytes-ChangeByte- DE: "\000\000"-
#5557	NEW    cov: 84 ft: 313 corp: 80/803b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 1 CrossOver-
#5569	NEW    cov: 84 ft: 314 corp: 81/817b lim: 17 exec/s: 2 rss: 336Mb L: 14/17 MS: 2 ShuffleBytes-InsertRepeatedBytes-
#5604	NEW    cov: 84 ft: 315 corp: 82/834b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 5 ChangeBinInt-CopyPart-InsertByte-CrossOver-CrossOver-
#5650	NEW    cov: 84 ft: 316 corp: 83/846b lim: 17 exec/s: 2 rss: 336Mb L: 12/17 MS: 1 InsertByte-
#5656	REDUCE cov: 84 ft: 316 corp: 83/844b lim: 17 exec/s: 2 rss: 336Mb L: 12/17 MS: 1 EraseBytes-
#5663	REDUCE cov: 84 ft: 317 corp: 84/860b lim: 17 exec/s: 2 rss: 336Mb L: 16/17 MS: 2 ChangeByte-InsertRepeatedBytes-
#5751	NEW    cov: 84 ft: 318 corp: 85/875b lim: 17 exec/s: 2 rss: 336Mb L: 15/17 MS: 3 ChangeByte-ChangeASCIIInt-InsertByte-
#5789	NEW    cov: 84 ft: 321 corp: 86/891b lim: 17 exec/s: 2 rss: 336Mb L: 16/17 MS: 3 ShuffleBytes-ChangeByte-CMP- DE: "\377\377\377\377"-
#5835	NEW    cov: 84 ft: 322 corp: 87/908b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 1 CopyPart-
#5839	NEW    cov: 84 ft: 326 corp: 88/925b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 4 CrossOver-ChangeBit-CrossOver-ChangeASCIIInt-
#5845	NEW    cov: 85 ft: 327 corp: 89/939b lim: 17 exec/s: 2 rss: 336Mb L: 14/17 MS: 1 CMP- DE: "\000\000"-
#5861	NEW    cov: 85 ft: 332 corp: 90/956b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 1 ShuffleBytes-
#5874	NEW    cov: 85 ft: 335 corp: 91/973b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 3 CrossOver-CopyPart-CrossOver-
#5951	NEW    cov: 85 ft: 338 corp: 92/990b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 2 EraseBytes-CrossOver-
#6007	NEW    cov: 86 ft: 339 corp: 93/1004b lim: 17 exec/s: 2 rss: 336Mb L: 14/17 MS: 1 ChangeByte-
#6059	REDUCE cov: 86 ft: 339 corp: 93/1002b lim: 17 exec/s: 2 rss: 336Mb L: 12/17 MS: 2 ChangeASCIIInt-EraseBytes-
#6062	NEW    cov: 86 ft: 342 corp: 94/1019b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 3 InsertByte-CopyPart-CrossOver-
#6163	NEW    cov: 86 ft: 345 corp: 95/1032b lim: 17 exec/s: 2 rss: 336Mb L: 13/17 MS: 1 EraseBytes-
#6205	NEW    cov: 86 ft: 346 corp: 96/1046b lim: 17 exec/s: 2 rss: 336Mb L: 14/17 MS: 2 ChangeByte-ChangeBit-
#6227	NEW    cov: 86 ft: 357 corp: 97/1063b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 2 ChangeBinInt-InsertRepeatedBytes-
#6385	NEW    cov: 86 ft: 360 corp: 98/1080b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 3 CopyPart-CrossOver-PersAutoDict- DE: "\000\000"-
#6434	NEW    cov: 86 ft: 361 corp: 99/1095b lim: 17 exec/s: 2 rss: 336Mb L: 15/17 MS: 4 ShuffleBytes-InsertRepeatedBytes-ChangeByte-PersAutoDict- DE: "\001\000"-
#6515	REDUCE cov: 86 ft: 361 corp: 99/1094b lim: 17 exec/s: 2 rss: 336Mb L: 13/17 MS: 1 EraseBytes-
#6591	NEW    cov: 86 ft: 362 corp: 100/1111b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 1 CopyPart-
#6607	NEW    cov: 86 ft: 363 corp: 101/1126b lim: 17 exec/s: 2 rss: 336Mb L: 15/17 MS: 1 ChangeASCIIInt-
#6613	NEW    cov: 86 ft: 364 corp: 102/1143b lim: 17 exec/s: 2 rss: 336Mb L: 17/17 MS: 1 CrossOver-
#7024	NEW    cov: 86 ft: 367 corp: 103/1164b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 1 CrossOver-
#7065	REDUCE cov: 86 ft: 367 corp: 103/1161b lim: 21 exec/s: 2 rss: 336Mb L: 13/21 MS: 1 EraseBytes-
#7327	NEW    cov: 87 ft: 368 corp: 104/1179b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 2 InsertRepeatedBytes-PersAutoDict- DE: "\377\377\377\377"-
#7431	NEW    cov: 87 ft: 369 corp: 105/1200b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 4 InsertRepeatedBytes-PersAutoDict-CrossOver-ChangeBinInt- DE: "\377\377\377\377"-
#7492	NEW    cov: 88 ft: 370 corp: 106/1221b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 1 InsertRepeatedBytes-
#7493	NEW    cov: 89 ft: 371 corp: 107/1239b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 1 InsertRepeatedBytes-
#7514	NEW    cov: 89 ft: 374 corp: 108/1257b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 1 CrossOver-
#7576	NEW    cov: 89 ft: 375 corp: 109/1277b lim: 21 exec/s: 2 rss: 336Mb L: 20/21 MS: 2 CrossOver-ShuffleBytes-
#7597	NEW    cov: 89 ft: 376 corp: 110/1293b lim: 21 exec/s: 2 rss: 336Mb L: 16/21 MS: 1 ChangeASCIIInt-
#7883	NEW    cov: 89 ft: 379 corp: 111/1314b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 1 InsertRepeatedBytes-
#7924	NEW    cov: 89 ft: 380 corp: 112/1331b lim: 21 exec/s: 2 rss: 336Mb L: 17/21 MS: 1 EraseBytes-
#7925	NEW    cov: 89 ft: 385 corp: 113/1349b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 1 PersAutoDict- DE: "\000\000"-
#7964	REDUCE cov: 89 ft: 385 corp: 113/1345b lim: 21 exec/s: 2 rss: 336Mb L: 13/21 MS: 4 ShuffleBytes-CopyPart-CopyPart-EraseBytes-
#8020	NEW    cov: 92 ft: 388 corp: 114/1362b lim: 21 exec/s: 2 rss: 336Mb L: 17/21 MS: 1 CopyPart-
#8071	REDUCE cov: 92 ft: 388 corp: 114/1361b lim: 21 exec/s: 2 rss: 336Mb L: 16/21 MS: 1 EraseBytes-
#8088	NEW    cov: 93 ft: 389 corp: 115/1379b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 2 CrossOver-ChangeByte-
#8174	NEW    cov: 93 ft: 392 corp: 116/1400b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 1 CopyPart-
#8192	pulse  cov: 93 ft: 392 corp: 116/1400b lim: 21 exec/s: 2 rss: 336Mb
#8205	NEW    cov: 93 ft: 393 corp: 117/1420b lim: 21 exec/s: 2 rss: 336Mb L: 20/21 MS: 1 ShuffleBytes-
#8251	NEW    cov: 93 ft: 394 corp: 118/1435b lim: 21 exec/s: 2 rss: 336Mb L: 15/21 MS: 1 CrossOver-
#8253	NEW    cov: 93 ft: 399 corp: 119/1455b lim: 21 exec/s: 2 rss: 336Mb L: 20/21 MS: 2 ShuffleBytes-InsertRepeatedBytes-
#8593	NEW    cov: 93 ft: 400 corp: 120/1472b lim: 21 exec/s: 2 rss: 336Mb L: 17/21 MS: 5 PersAutoDict-ShuffleBytes-ChangeByte-EraseBytes-InsertRepeatedBytes- DE: "\001\000"-
#8611	NEW    cov: 93 ft: 405 corp: 121/1489b lim: 21 exec/s: 2 rss: 336Mb L: 17/21 MS: 3 PersAutoDict-CrossOver-ChangeASCIIInt- DE: "\377\377\377\377"-
#8664	REDUCE cov: 93 ft: 405 corp: 121/1484b lim: 21 exec/s: 2 rss: 336Mb L: 16/21 MS: 3 ShuffleBytes-CopyPart-EraseBytes-
#8680	NEW    cov: 93 ft: 408 corp: 122/1501b lim: 21 exec/s: 2 rss: 336Mb L: 17/21 MS: 1 CopyPart-
#8766	NEW    cov: 94 ft: 409 corp: 123/1522b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 1 ChangeBinInt-
#8890	NEW    cov: 94 ft: 410 corp: 124/1543b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 4 ChangeBit-CopyPart-ChangeASCIIInt-CrossOver-
#8971	NEW    cov: 94 ft: 411 corp: 125/1562b lim: 21 exec/s: 2 rss: 336Mb L: 19/21 MS: 1 CrossOver-
#8989	NEW    cov: 94 ft: 414 corp: 126/1582b lim: 21 exec/s: 2 rss: 336Mb L: 20/21 MS: 3 CopyPart-EraseBytes-InsertRepeatedBytes-
#9236	NEW    cov: 94 ft: 415 corp: 127/1603b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 2 ChangeASCIIInt-CopyPart-
#9367	REDUCE cov: 94 ft: 415 corp: 127/1602b lim: 21 exec/s: 2 rss: 336Mb L: 13/21 MS: 1 EraseBytes-
#9543	REDUCE cov: 94 ft: 415 corp: 127/1601b lim: 21 exec/s: 2 rss: 336Mb L: 13/21 MS: 1 EraseBytes-
#9726	REDUCE cov: 94 ft: 415 corp: 127/1599b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 3 ShuffleBytes-ShuffleBytes-EraseBytes-
#9774	NEW    cov: 94 ft: 419 corp: 128/1620b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 3 ShuffleBytes-CMP-CopyPart- DE: "\377\377\377\377"-
#9806	NEW    cov: 94 ft: 420 corp: 129/1639b lim: 21 exec/s: 2 rss: 336Mb L: 19/21 MS: 2 CrossOver-EraseBytes-
#9852	NEW    cov: 94 ft: 425 corp: 130/1656b lim: 21 exec/s: 2 rss: 336Mb L: 17/21 MS: 1 CopyPart-
#9888	NEW    cov: 94 ft: 426 corp: 131/1677b lim: 21 exec/s: 2 rss: 336Mb L: 21/21 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#9929	NEW    cov: 94 ft: 431 corp: 132/1695b lim: 21 exec/s: 2 rss: 336Mb L: 18/21 MS: 1 CrossOver-
#10480	NEW    cov: 94 ft: 432 corp: 133/1717b lim: 25 exec/s: 2 rss: 336Mb L: 22/22 MS: 1 CopyPart-
#10902	NEW    cov: 94 ft: 433 corp: 134/1741b lim: 29 exec/s: 2 rss: 336Mb L: 24/24 MS: 2 ChangeByte-InsertRepeatedBytes-
#11075	REDUCE cov: 94 ft: 440 corp: 135/1761b lim: 29 exec/s: 2 rss: 336Mb L: 20/24 MS: 3 EraseBytes-EraseBytes-CopyPart-
#11102	NEW    cov: 94 ft: 441 corp: 136/1786b lim: 29 exec/s: 2 rss: 336Mb L: 25/25 MS: 2 CopyPart-CopyPart-
#11209	NEW    cov: 94 ft: 442 corp: 137/1809b lim: 29 exec/s: 2 rss: 336Mb L: 23/25 MS: 2 EraseBytes-PersAutoDict- DE: "\377\377\377\377"-
#11237	NEW    cov: 94 ft: 443 corp: 138/1835b lim: 29 exec/s: 2 rss: 336Mb L: 26/26 MS: 3 PersAutoDict-CrossOver-CrossOver- DE: "\000\000"-
#11238	NEW    cov: 94 ft: 444 corp: 139/1855b lim: 29 exec/s: 2 rss: 336Mb L: 20/26 MS: 1 CrossOver-
#11522	NEW    cov: 94 ft: 445 corp: 140/1877b lim: 29 exec/s: 2 rss: 336Mb L: 22/26 MS: 4 PersAutoDict-ShuffleBytes-ShuffleBytes-PersAutoDict- DE: "\001\000"-"\001\000"-
#11791	NEW    cov: 94 ft: 454 corp: 141/1898b lim: 29 exec/s: 2 rss: 336Mb L: 21/26 MS: 4 ShuffleBytes-CopyPart-ChangeBinInt-CopyPart-
#11912	NEW    cov: 94 ft: 457 corp: 142/1920b lim: 29 exec/s: 2 rss: 336Mb L: 22/26 MS: 1 CopyPart-
#11958	NEW    cov: 94 ft: 460 corp: 143/1946b lim: 29 exec/s: 2 rss: 336Mb L: 26/26 MS: 1 CopyPart-
#12105	NEW    cov: 94 ft: 461 corp: 144/1974b lim: 29 exec/s: 2 rss: 336Mb L: 28/28 MS: 2 ChangeASCIIInt-InsertRepeatedBytes-
#12263	REDUCE cov: 94 ft: 461 corp: 144/1973b lim: 29 exec/s: 2 rss: 336Mb L: 10/28 MS: 3 CopyPart-CrossOver-EraseBytes-
#12287	NEW    cov: 94 ft: 464 corp: 145/1999b lim: 29 exec/s: 2 rss: 336Mb L: 26/28 MS: 4 ChangeBit-PersAutoDict-CrossOver-PersAutoDict- DE: "\001\000"-"\001\000"-
#12552	NEW    cov: 94 ft: 465 corp: 146/2028b lim: 29 exec/s: 2 rss: 336Mb L: 29/29 MS: 5 CopyPart-ChangeByte-PersAutoDict-CopyPart-ChangeBinInt- DE: "\000\000"-
#12949	NEW    cov: 94 ft: 466 corp: 147/2054b lim: 29 exec/s: 2 rss: 336Mb L: 26/29 MS: 2 ChangeBit-CopyPart-
#13276	REDUCE cov: 94 ft: 466 corp: 147/2053b lim: 29 exec/s: 2 rss: 336Mb L: 17/29 MS: 2 ChangeBit-EraseBytes-
