INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 2057550685
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x1400b0000, 0x1400b0200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x108014000,0x108016000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	pulse  exec/s: 1 rss: 233Mb
#2	INITED exec/s: 1 rss: 233Mb
WARNING: no interesting inputs were found so far. Is the code instrumented for coverage?
This may also happen if the target rejected all inputs we tried so far
#4	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 233Mb
#8	pulse  corp: 1/1b lim: 4 exec/s: 2 rss: 233Mb
#6258	NEW    cov: 74 ft: 291 corp: 72/712b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 2 InsertRepeatedBytes-InsertRepeatedBytes-
#6300	NEW    cov: 77 ft: 294 corp: 73/727b lim: 17 exec/s: 2 rss: 356Mb L: 15/17 MS: 2 CrossOver-PersAutoDict- DE: "\377\377"-
#6311	NEW    cov: 77 ft: 297 corp: 74/742b lim: 17 exec/s: 2 rss: 356Mb L: 15/17 MS: 1 PersAutoDict- DE: "\377\377"-
#6348	NEW    cov: 77 ft: 302 corp: 75/755b lim: 17 exec/s: 2 rss: 356Mb L: 13/17 MS: 2 CopyPart-EraseBytes-
#6445	NEW    cov: 77 ft: 307 corp: 76/772b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 2 ShuffleBytes-ChangeBit-
#6463	NEW    cov: 77 ft: 308 corp: 77/789b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 3 CopyPart-CrossOver-InsertRepeatedBytes-
#6484	NEW    cov: 77 ft: 309 corp: 78/806b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 1 CrossOver-
#6524	NEW    cov: 77 ft: 310 corp: 79/822b lim: 17 exec/s: 2 rss: 356Mb L: 16/17 MS: 5 ChangeBit-PersAutoDict-CopyPart-InsertRepeatedBytes-ChangeByte- DE: "\377\377"-
#6600	NEW    cov: 77 ft: 313 corp: 80/839b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 1 InsertByte-
#6630	NEW    cov: 80 ft: 316 corp: 81/856b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 5 ChangeBit-PersAutoDict-InsertRepeatedBytes-CrossOver-PersAutoDict- DE: "\377\377\377\377\377\377\377\377"-"\377\377"-
#6686	NEW    cov: 80 ft: 319 corp: 82/871b lim: 17 exec/s: 2 rss: 356Mb L: 15/17 MS: 1 ShuffleBytes-
#6777	REDUCE cov: 80 ft: 319 corp: 82/868b lim: 17 exec/s: 2 rss: 356Mb L: 14/17 MS: 1 EraseBytes-
#6938	REDUCE cov: 81 ft: 320 corp: 83/885b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 1 CrossOver-
#6966	NEW    cov: 81 ft: 323 corp: 84/902b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 3 ChangeBit-ShuffleBytes-ChangeBit-
#7057	NEW    cov: 81 ft: 324 corp: 85/919b lim: 17 exec/s: 2 rss: 356Mb L: 17/17 MS: 1 CopyPart-
#7098	NEW    cov: 86 ft: 329 corp: 86/935b lim: 17 exec/s: 2 rss: 356Mb L: 16/17 MS: 1 CopyPart-
#7119	REDUCE cov: 86 ft: 329 corp: 86/934b lim: 17 exec/s: 2 rss: 356Mb L: 10/17 MS: 1 EraseBytes-
#7221	NEW    cov: 86 ft: 330 corp: 87/951b lim: 17 exec/s: 2 rss: 359Mb L: 17/17 MS: 2 CopyPart-ChangeBit-
#7292	NEW    cov: 86 ft: 333 corp: 88/968b lim: 17 exec/s: 2 rss: 359Mb L: 17/17 MS: 1 CMP- DE: "\377\377\377\377"-
#7313	NEW    cov: 86 ft: 336 corp: 89/983b lim: 17 exec/s: 2 rss: 359Mb L: 15/17 MS: 1 InsertByte-
#7324	NEW    cov: 86 ft: 337 corp: 90/1000b lim: 17 exec/s: 2 rss: 359Mb L: 17/17 MS: 1 ChangeBit-
#7368	REDUCE cov: 86 ft: 337 corp: 90/998b lim: 17 exec/s: 2 rss: 359Mb L: 13/17 MS: 4 ShuffleBytes-ChangeBinInt-EraseBytes-InsertByte-
#7404	NEW    cov: 86 ft: 340 corp: 91/1013b lim: 17 exec/s: 2 rss: 359Mb L: 15/17 MS: 1 ChangeByte-
#7426	REDUCE cov: 86 ft: 341 corp: 92/1029b lim: 17 exec/s: 2 rss: 359Mb L: 16/17 MS: 2 CrossOver-InsertRepeatedBytes-
#7838	NEW    cov: 86 ft: 346 corp: 93/1049b lim: 21 exec/s: 2 rss: 359Mb L: 20/20 MS: 2 CrossOver-CrossOver-
#7877	NEW    cov: 86 ft: 347 corp: 94/1065b lim: 21 exec/s: 2 rss: 359Mb L: 16/20 MS: 4 InsertByte-CopyPart-ChangeBit-ChangeByte-
#7904	NEW    cov: 86 ft: 350 corp: 95/1086b lim: 21 exec/s: 2 rss: 359Mb L: 21/21 MS: 2 ChangeByte-InsertRepeatedBytes-
#8040	REDUCE cov: 86 ft: 350 corp: 95/1084b lim: 21 exec/s: 2 rss: 359Mb L: 13/21 MS: 1 EraseBytes-
#8056	NEW    cov: 89 ft: 355 corp: 96/1105b lim: 21 exec/s: 2 rss: 359Mb L: 21/21 MS: 1 CrossOver-
#8090	NEW    cov: 89 ft: 356 corp: 97/1124b lim: 21 exec/s: 2 rss: 359Mb L: 19/21 MS: 4 PersAutoDict-PersAutoDict-PersAutoDict-ShuffleBytes- DE: "\377\377"-"\377\377\377\377"-"\377\377"-
#8096	NEW    cov: 89 ft: 357 corp: 98/1141b lim: 21 exec/s: 2 rss: 359Mb L: 17/21 MS: 1 ChangeBinInt-
#8117	NEW    cov: 90 ft: 358 corp: 99/1161b lim: 21 exec/s: 2 rss: 359Mb L: 20/21 MS: 1 CrossOver-
#8138	NEW    cov: 90 ft: 359 corp: 100/1179b lim: 21 exec/s: 2 rss: 359Mb L: 18/21 MS: 1 CrossOver-
#8161	NEW    cov: 90 ft: 360 corp: 101/1198b lim: 21 exec/s: 2 rss: 359Mb L: 19/21 MS: 3 InsertRepeatedBytes-ChangeBinInt-ShuffleBytes-
#8192	pulse  cov: 90 ft: 360 corp: 101/1198b lim: 21 exec/s: 2 rss: 359Mb
#8193	REDUCE cov: 90 ft: 363 corp: 102/1216b lim: 21 exec/s: 2 rss: 359Mb L: 18/21 MS: 2 PersAutoDict-InsertByte- DE: "\377\377\377\377"-
#8204	REDUCE cov: 90 ft: 364 corp: 103/1236b lim: 21 exec/s: 2 rss: 359Mb L: 20/21 MS: 1 CrossOver-
#8231	NEW    cov: 90 ft: 367 corp: 104/1256b lim: 21 exec/s: 2 rss: 359Mb L: 20/21 MS: 2 CrossOver-InsertByte-
#8296	NEW    cov: 90 ft: 368 corp: 105/1275b lim: 21 exec/s: 2 rss: 359Mb L: 19/21 MS: 5 ShuffleBytes-ChangeBinInt-ChangeBinInt-ChangeBit-InsertRepeatedBytes-
#8298	NEW    cov: 91 ft: 369 corp: 106/1295b lim: 21 exec/s: 2 rss: 359Mb L: 20/21 MS: 2 ChangeBinInt-InsertRepeatedBytes-
#8299	NEW    cov: 91 ft: 380 corp: 107/1315b lim: 21 exec/s: 2 rss: 359Mb L: 20/21 MS: 1 InsertRepeatedBytes-
#8315	NEW    cov: 91 ft: 385 corp: 108/1336b lim: 21 exec/s: 2 rss: 359Mb L: 21/21 MS: 1 CopyPart-
#8328	NEW    cov: 91 ft: 388 corp: 109/1350b lim: 21 exec/s: 2 rss: 359Mb L: 14/21 MS: 3 ChangeByte-ShuffleBytes-CopyPart-
#8545	NEW    cov: 91 ft: 391 corp: 110/1371b lim: 21 exec/s: 2 rss: 359Mb L: 21/21 MS: 2 CopyPart-InsertRepeatedBytes-
#8572	NEW    cov: 91 ft: 392 corp: 111/1392b lim: 21 exec/s: 2 rss: 359Mb L: 21/21 MS: 2 ChangeBit-InsertByte-
#8577	NEW    cov: 91 ft: 393 corp: 112/1409b lim: 21 exec/s: 2 rss: 359Mb L: 17/21 MS: 5 ChangeBinInt-ChangeBinInt-EraseBytes-CrossOver-InsertRepeatedBytes-
#8605	NEW    cov: 92 ft: 394 corp: 113/1427b lim: 21 exec/s: 2 rss: 359Mb L: 18/21 MS: 3 InsertRepeatedBytes-ChangeBit-ChangeByte-
